scenario;region;sector;subsector;output;technology;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;basin;region_id;subRegion;basin_name
NDC_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_IRR_hi;0.0087085;0.0088989;0.0084108;0.0076349;0.00817038;0.00898021;0.00945277;0.0103456;0.0115996;0.0135582;0.00216731;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_IRR_lo;0.0058057;0.0059326;0.0056072;0.0050899;0.00530346;0.0055915;0.00526059;0.00521973;0.00521986;0.00515263;0.0027437;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_RFD_hi;0.087967;0.0898929;0.0849625;0.0771256;0.0831561;0.0920051;0.0975799;0.107075;0.120519;0.14134;0.17574;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;FruitsTree_OhioR;Fruits;FruitsTree_OhioR_RFD_lo;0.0586447;0.0599286;0.0566417;0.051417;0.0538161;0.0569509;0.0537892;0.0533998;0.0534407;0.052716;0.0520214;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_IRR_hi;0.0412144;0.0421166;0.0398068;0.0361349;0.0406379;0.0467722;0.0581366;0.0695049;0.0844277;0.109276;0.150897;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_IRR_lo;0.0274763;0.0280777;0.0265379;0.02409;0.0262904;0.0288835;0.0318594;0.0343993;0.0371415;0.0403539;0.0444797;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_RFD_hi;0.0006178;0.0006314;0.0005967;0.0005416;0.000616985;0.00071677;0.000897615;0.00107876;0.00131815;0.0017159;0.00239656;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;FruitsTree_RioGrande;Fruits;FruitsTree_RioGrande_RFD_lo;0.0004119;0.0004209;0.0003978;0.0003611;0.000396252;0.000436978;0.000483503;0.000522382;0.000563705;0.000610904;0.000668482;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_IRR_hi;0.008309;0.0084908;0.0080251;0.0072847;0.00791826;0.00877291;0.0102474;0.0116994;0.0136494;0.0168218;0.0224687;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_IRR_lo;0.0055393;0.0056605;0.00535;0.0048565;0.00514007;0.00546182;0.00568512;0.00588566;0.00612271;0.00637676;0.00680921;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_RFD_hi;0.0232483;0.0237574;0.0224544;0.020383;0.0222271;0.0247107;0.0289817;0.0331334;0.038712;0.0478218;0.0640511;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;FruitsTree_TennR;Fruits;FruitsTree_TennR_RFD_lo;0.0154989;0.0158383;0.0149696;0.0135887;0.0144099;0.0153411;0.0160065;0.0165761;0.0172464;0.0179572;0.0191449;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_IRR_hi;0.0840917;0.0859325;0.0812194;0.0737278;0.0834148;0.0964665;0.110252;0.114892;0.126507;0.147623;0.176526;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_IRR_lo;0.0560611;0.0572883;0.0541463;0.0491519;0.0537351;0.0591356;0.0610983;0.062175;0.0646717;0.0681584;0.074223;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_RFD_hi;0.0024111;0.0024639;0.0023288;0.0021141;0.00241113;0.00280448;0.00329142;0.00376592;0.00443074;0.00551628;0.00737428;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;FruitsTree_TexasCst;Fruits;FruitsTree_TexasCst_RFD_lo;0.0016074;0.0016426;0.0015525;0.0014094;0.0015468;0.0017068;0.00177635;0.00182721;0.00189891;0.00196829;0.0020594;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_IRR_hi;0.0167496;0.0171163;0.0161775;0.0146854;0.0161059;0.0178917;0.0165334;0.0189141;0.0218338;0.0261044;0.0234573;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_IRR_lo;0.0111664;0.0114109;0.010785;0.0097902;0.0104353;0.0111063;0.00918917;0.00952307;0.00979473;0.00987195;0.0101861;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_RFD_hi;0.0073768;0.0075383;0.0071248;0.0064676;0.00709319;0.00787969;0.00729663;0.00834751;0.00963711;0.0115254;0.0144885;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRN;Fruits;FruitsTree_UsaColoRN_RFD_lo;0.0049179;0.0050255;0.0047499;0.0043117;0.00459583;0.00489134;0.00405542;0.00420288;0.00432323;0.00435836;0.00436033;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_IRR_hi;0.12686;0.129638;0.122527;0.111225;0.123831;0.14187;0.173063;0.205596;0.247741;0.314316;0.410306;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_IRR_lo;0.0845736;0.086425;0.0816849;0.0741503;0.0807176;0.0886298;0.0970891;0.104708;0.112956;0.122925;0.138677;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_RFD_hi;0.003985;0.0040723;0.003849;0.003494;0.0038738;0.00438243;0.00526463;0.00623382;0.00748834;0.0095951;0.0133279;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaColoRS;Fruits;FruitsTree_UsaColoRS_RFD_lo;0.0026567;0.0027149;0.002566;0.0023293;0.00251251;0.00272841;0.00295878;0.00317891;0.00341459;0.00369891;0.00410361;Mt;UsaColoRS;221;Lower_Colorado_River;Lower Colorado River
NDC_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_IRR_hi;0.137287;0.140293;0.132598;0.120367;0.128512;0.123157;0.125257;0.12699;0.127587;0.123802;0.0948123;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_IRR_lo;0.0915249;0.0935286;0.0883988;0.0802449;0.0834473;0.0829946;0.0762864;0.0749038;0.073872;0.0719598;0.0683653;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_RFD_hi;0.258921;0.264589;0.250077;0.22701;0.242723;0.258982;0.266352;0.290633;0.323549;0.373152;0.465294;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstE;Fruits;FruitsTree_UsaCstE_RFD_lo;0.172614;0.176393;0.166718;0.15134;0.157496;0.161082;0.147624;0.145999;0.144767;0.140843;0.139942;Mt;UsaCstE;233;Mid_Atlantic;Mid Atlantic Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_IRR_hi;0.0608957;0.0622288;0.058816;0.0533908;0.0574478;0.061983;0.0653653;0.0727116;0.0831205;0.100354;0.0982864;Mt;UsaCstNE;232;New_England;New England Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_IRR_lo;0.0405971;0.0414859;0.0392107;0.0355939;0.0372948;0.0385821;0.0361882;0.0364879;0.037162;0.0378575;0.0374617;Mt;UsaCstNE;232;New_England;New England Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_RFD_hi;0.0108476;0.0110851;0.0104773;0.0095108;0.0102445;0.0110653;0.0117127;0.0130302;0.0149152;0.0180159;0.0217203;Mt;UsaCstNE;232;New_England;New England Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstNE;Fruits;FruitsTree_UsaCstNE_RFD_lo;0.0072318;0.0073901;0.0069848;0.0063405;0.00664777;0.0068815;0.00647466;0.00652785;0.00665194;0.00677655;0.00650925;Mt;UsaCstNE;232;New_England;New England Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_IRR_hi;5.05464;5.1653;4.882;4.43168;4.96771;5.62485;6.50154;7.41913;8.6617;10.2936;12.1062;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_IRR_lo;3.36976;3.44353;3.25466;2.95445;3.18835;3.42848;3.5198;3.61416;3.73384;3.80733;3.92072;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_RFD_hi;0.0189514;0.0193661;0.018304;0.0166156;0.0183701;0.0205433;0.0235782;0.0267494;0.0310887;0.0377209;0.0481214;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
NDC_W;USA;Fruits;FruitsTree_UsaCstSE;Fruits;FruitsTree_UsaCstSE_RFD_lo;0.0126343;0.0129108;0.0122027;0.0110771;0.0118553;0.0126566;0.0129912;0.0133191;0.0137593;0.0140188;0.0141582;Mt;UsaCstSE;226;South_Atlantic_Gulf;South Atlantic Gulf Basin
NDC_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_IRR_hi;1.2859;1.31405;1.24198;1.12742;1.22076;1.3371;1.54996;1.76492;2.05953;2.55428;2.77274;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
NDC_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_IRR_lo;0.857267;0.876034;0.827987;0.751613;0.792468;0.832421;0.860547;0.888179;0.923828;0.967045;0.989058;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
NDC_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_RFD_hi;0.0955194;0.0976106;0.0922571;0.083747;0.0909722;0.0999679;0.116389;0.132703;0.155069;0.192671;0.242059;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
NDC_W;USA;Fruits;FruitsTree_UsaPacNW;Fruits;FruitsTree_UsaPacNW_RFD_lo;0.0636796;0.0650737;0.0615047;0.0558313;0.0589798;0.0620689;0.0643269;0.0664115;0.0690877;0.0723037;0.0722372;Mt;UsaPacNW;229;Pacific_Northwest;Pacific Northwest Basin
NDC_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_IRR_hi;0.0578483;0.0700361;0.0744956;0.0778846;0.0808576;0.0838131;0.0873329;0.0877108;0.0852677;0.0812435;0.0754693;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
NDC_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_IRR_lo;0.0385655;0.0466907;0.0496637;0.0519231;0.0543276;0.0567013;0.0573078;0.0581511;0.0587077;0.0592058;0.0607671;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
NDC_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_RFD_hi;0.0884239;0.107053;0.11387;0.11905;0.129602;0.143222;0.163154;0.186287;0.215803;0.264009;0.349224;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
NDC_W;USA;Fruits;Fruits_ArkWhtRedR;Fruits;Fruits_ArkWhtRedR_RFD_lo;0.0589493;0.0713687;0.0759131;0.0793664;0.084103;0.0892023;0.0915817;0.094862;0.0982104;0.101539;0.107232;Mt;ArkWhtRedR;224;Arkansas_White_Red;Arkansas White Red
NDC_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_IRR_hi;3.19469;3.86775;4.11403;4.30118;4.22529;4.06338;3.82269;3.34497;2.53321;1.27838;0.1035;Mt;California;217;California_River;California River
NDC_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_IRR_lo;2.12979;2.5785;2.74269;2.86745;2.88808;2.8618;2.75613;2.54582;2.15756;1.36802;0.170339;Mt;California;217;California_River;California River
NDC_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_RFD_hi;0.0029887;0.0036186;0.0038488;0.0040239;0.004244;0.00449997;0.0050236;0.00533909;0.00547365;0.00501536;0.00209988;Mt;California;217;California_River;California River
NDC_W;USA;Fruits;Fruits_California;Fruits;Fruits_California_RFD_lo;0.0019925;0.0024124;0.0025658;0.0026826;0.0027547;0.00280186;0.00279911;0.00269733;0.00246702;0.00190833;0.000637214;Mt;California;217;California_River;California River
NDC_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_IRR_hi;0.013786;0.0040755;0.0062499;0.0076957;0.0076461;0.00721553;0.00650114;0.00678263;0.00756473;0.00893079;0.0116394;Mt;Caribbean;101;Caribbean;Caribbean
NDC_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_IRR_lo;0.0091907;0.002717;0.0041666;0.0051305;0.00510047;0.00473944;0.00390618;0.00371369;0.00370793;0.00372732;0.00392037;Mt;Caribbean;101;Caribbean;Caribbean
NDC_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_RFD_hi;0.0232587;0.0068762;0.0105448;0.0129839;0.012901;0.0121746;0.0109732;0.0114484;0.0127689;0.0150807;0.0196581;Mt;Caribbean;101;Caribbean;Caribbean
NDC_W;USA;Fruits;Fruits_Caribbean;Fruits;Fruits_Caribbean_RFD_lo;0.0155058;0.0045841;0.0070298;0.0086559;0.00860537;0.00799626;0.00659276;0.00626787;0.00625822;0.00629115;0.00661577;Mt;Caribbean;101;Caribbean;Caribbean
NDC_W;USA;Fruits;Fruits_FraserR;Fruits;Fruits_FraserR_RFD_hi;0.0000085;0.0000103;0.0000109;0.0000114;1.20541E-05;1.28384E-05;0.000011965;1.32784E-05;1.49683E-05;1.76237E-05;2.38796E-05;Mt;FraserR;27;Fraser;Fraser
NDC_W;USA;Fruits;Fruits_FraserR;Fruits;Fruits_FraserR_RFD_lo;0.0000056;0.0000068;0.0000073;0.0000076;7.82458E-06;7.99269E-06;6.6493E-06;6.69003E-06;6.7245E-06;6.68276E-06;7.22056E-06;Mt;FraserR;27;Fraser;Fraser
NDC_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_IRR_hi;0.0045456;0.0055033;0.0058538;0.0061201;0.0066953;0.00743348;0.00765989;0.00885233;0.0103392;0.0126865;0.014587;Mt;GreatBasin;222;Great;Great Basin
NDC_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_IRR_lo;0.0030304;0.0036689;0.0039025;0.0040801;0.00434445;0.00463006;0.00430891;0.00451909;0.00472053;0.00489919;0.00533626;Mt;GreatBasin;222;Great;Great Basin
NDC_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_RFD_hi;0.0009421;0.0011407;0.0012132;0.0012684;0.00138761;0.00154061;0.00158785;0.00183505;0.00214337;0.00263056;0.00351216;Mt;GreatBasin;222;Great;Great Basin
NDC_W;USA;Fruits;Fruits_GreatBasin;Fruits;Fruits_GreatBasin_RFD_lo;0.0006281;0.0007604;0.0008088;0.0008456;0.000900387;0.00095958;0.000893194;0.000936765;0.00097853;0.00101557;0.00108337;Mt;GreatBasin;222;Great;Great Basin
NDC_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_IRR_hi;0.0114076;0.013811;0.0146906;0.0153588;0.0163475;0.0177211;0.0175533;0.019105;0.0212765;0.0247115;0.032453;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
NDC_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_IRR_lo;0.0076051;0.0092073;0.0097938;0.0102392;0.0106104;0.0110344;0.00979248;0.00966458;0.00960487;0.00941938;0.00986733;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
NDC_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_RFD_hi;0.127545;0.154417;0.164249;0.171721;0.182775;0.198133;0.197555;0.215036;0.239558;0.278448;0.365107;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
NDC_W;USA;Fruits;Fruits_GreatLakes;Fruits;Fruits_GreatLakes_RFD_lo;0.0850302;0.102944;0.109499;0.114481;0.118631;0.123371;0.110211;0.108781;0.108145;0.106139;0.111013;Mt;GreatLakes;227;Great_Lakes;Great Lakes Basin
NDC_W;USA;Fruits;Fruits_MexCstNW;Fruits;Fruits_MexCstNW_IRR_hi;0.0009718;0.0011766;0.0012515;0.0013085;0.00140812;0.00154858;0.0018038;0.00212601;0.00253584;0.00319809;0.00438849;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
NDC_W;USA;Fruits;Fruits_MexCstNW;Fruits;Fruits_MexCstNW_IRR_lo;0.0006479;0.0007844;0.0008343;0.0008723;0.000924761;0.00099054;0.00104095;0.0011152;0.00118969;0.00127062;0.00139617;Mt;MexCstNW;96;Mexico_Northwest_Coast;Mexico Northwest Coast
NDC_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_IRR_hi;0.0157291;0.0190432;0.0202558;0.021177;0.023038;0.0257067;0.0276189;0.0274869;0.0227864;0.0166876;0.0127927;Mt;MissouriR;223;Missouri_River;Missouri River
NDC_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_IRR_lo;0.0104861;0.0126954;0.0135038;0.014118;0.0149673;0.0160687;0.0160171;0.0163968;0.0161262;0.014873;0.0139506;Mt;MissouriR;223;Missouri_River;Missouri River
NDC_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_RFD_hi;0.18225;0.220646;0.234696;0.245373;0.267374;0.299224;0.332159;0.383951;0.452891;0.565145;0.786329;Mt;MissouriR;223;Missouri_River;Missouri River
NDC_W;USA;Fruits;Fruits_MissouriR;Fruits;Fruits_MissouriR_RFD_lo;0.1215;0.147098;0.156464;0.163582;0.173496;0.186385;0.186934;0.19605;0.20678;0.218117;0.24234;Mt;MissouriR;223;Missouri_River;Missouri River
NDC_W;USA;Fruits;Fruits_MissppRN;Fruits;Fruits_MissppRN_IRR_hi;0.0349291;0.0422879;0.0449808;0.0470267;0.0501457;0.0552444;0.0553897;0.0601361;0.0664358;0.076216;0.0393629;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRN;Fruits;Fruits_MissppRN_IRR_lo;0.0232861;0.0281919;0.0299872;0.0313511;0.0325388;0.0344116;0.0311625;0.0307008;0.0303327;0.029437;0.0261664;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRN;Fruits;Fruits_MissppRN_RFD_hi;0.0867976;0.105084;0.111775;0.11686;0.124613;0.137288;0.137714;0.149517;0.165196;0.189618;0.222368;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRN;Fruits;Fruits_MissppRN_RFD_lo;0.0578651;0.0700561;0.0745169;0.0779068;0.0808585;0.085513;0.0774807;0.0763334;0.0754209;0.0731966;0.0685691;Mt;MissppRN;218;Upper_Mississippi;Upper Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRS;Fruits;Fruits_MissppRS_IRR_hi;0.020847;0.0252391;0.0268463;0.0280676;0.0299622;0.0325935;0.0311113;0.0280101;0.0254522;0.0219707;0.0202198;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRS;Fruits;Fruits_MissppRS_IRR_lo;0.013898;0.0168261;0.0178975;0.0187118;0.0194615;0.0203543;0.0182088;0.0176062;0.0172196;0.016534;0.0172901;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRS;Fruits;Fruits_MissppRS_RFD_hi;0.0462084;0.0559435;0.0595057;0.0622128;0.0664908;0.0724989;0.0726922;0.0803866;0.0912289;0.108648;0.149782;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
NDC_W;USA;Fruits;Fruits_MissppRS;Fruits;Fruits_MissppRS_RFD_lo;0.0308056;0.0372956;0.0396705;0.0414752;0.0431502;0.0451533;0.0407639;0.0408863;0.0414525;0.0417043;0.0458788;Mt;MissppRS;219;Lower_Mississippi_River;Lower Mississippi River
NDC_W;USA;Fruits;Fruits_NelsonR;Fruits;Fruits_NelsonR_IRR_hi;0.0009654;0.0011688;0.0012432;0.0012997;0.0013915;0.00150135;0.00153082;0.00167878;0.00188999;0.0022369;0.00297559;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
NDC_W;USA;Fruits;Fruits_NelsonR;Fruits;Fruits_NelsonR_IRR_lo;0.0006436;0.0007792;0.0008288;0.0008665;0.00090291;0.000935203;0.000862147;0.000858133;0.000864284;0.000865243;0.00091987;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
NDC_W;USA;Fruits;Fruits_NelsonR;Fruits;Fruits_NelsonR_RFD_hi;0.0306922;0.0371585;0.0395245;0.0413226;0.0442414;0.0477338;0.0487206;0.0534306;0.0601561;0.0712065;0.0946978;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
NDC_W;USA;Fruits;Fruits_NelsonR;Fruits;Fruits_NelsonR_RFD_lo;0.0204615;0.0247723;0.0263496;0.0275484;0.0287059;0.0297325;0.0274378;0.0273103;0.0275074;0.027541;0.0292722;Mt;NelsonR;23;Saskatchewan_Nelson;Saskatchewan - Nelson
NDC_W;USA;Fruits;Fruits_OhioR;Fruits;Fruits_OhioR_IRR_hi;0.0165666;0.0200566;0.021334;0.0223043;0.0238205;0.0261084;0.0272143;0.02976;0.0332873;0.0388902;0.0221906;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;Fruits_OhioR;Fruits;Fruits_OhioR_IRR_lo;0.0110444;0.0133711;0.0142227;0.0148695;0.0154597;0.0162592;0.0152206;0.015095;0.0150763;0.0148814;0.0145859;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;Fruits_OhioR;Fruits;Fruits_OhioR_RFD_hi;0.200217;0.242399;0.257834;0.269563;0.287889;0.315551;0.329678;0.360533;0.403333;0.471496;0.606482;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;Fruits_OhioR;Fruits;Fruits_OhioR_RFD_lo;0.133478;0.161599;0.171889;0.179709;0.186842;0.196506;0.184389;0.182874;0.18267;0.180357;0.185097;Mt;OhioR;228;Ohio_River;Ohio River
NDC_W;USA;Fruits;Fruits_RioGrande;Fruits;Fruits_RioGrande_IRR_hi;0.0301149;0.0364594;0.0387809;0.0405452;0.0441265;0.0492906;0.0588144;0.0694788;0.0829142;0.105651;0.143046;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;Fruits_RioGrande;Fruits;Fruits_RioGrande_IRR_lo;0.0200766;0.0243063;0.0258539;0.0270301;0.0288657;0.0311101;0.0335685;0.0360971;0.0387671;0.0420879;0.0465631;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;Fruits_RioGrande;Fruits;Fruits_RioGrande_RFD_hi;0.0057757;0.0069926;0.0074379;0.0077761;0.0085556;0.0096191;0.0114958;0.0136166;0.0163427;0.020932;0.0287911;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;Fruits_RioGrande;Fruits;Fruits_RioGrande_RFD_lo;0.0038504;0.0046617;0.0049586;0.0051841;0.00555186;0.00599143;0.00646156;0.00694356;0.00744971;0.00806446;0.00885628;Mt;RioGrande;231;Rio_Grande_River;Rio Grande River
NDC_W;USA;Fruits;Fruits_TennR;Fruits;Fruits_TennR_IRR_hi;0.0041609;0.0050377;0.0053585;0.0056022;0.00608826;0.00672746;0.0076792;0.00877286;0.0102096;0.0126014;0.0168766;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;Fruits_TennR;Fruits;Fruits_TennR_IRR_lo;0.002774;0.0033585;0.0035723;0.0037348;0.00395095;0.00419053;0.00431201;0.00446829;0.00464694;0.00484825;0.00518773;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;Fruits_TennR;Fruits;Fruits_TennR_RFD_hi;0.0111898;0.0135472;0.01441;0.0150653;0.0163724;0.018093;0.0206676;0.0236123;0.0274822;0.0339412;0.0454892;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;Fruits_TennR;Fruits;Fruits_TennR_RFD_lo;0.0074598;0.0090315;0.0096067;0.0100436;0.0106249;0.0112694;0.0116057;0.0120265;0.012508;0.0130507;0.0139579;Mt;TennR;230;Tennessee_River;Tennessee River
NDC_W;USA;Fruits;Fruits_TexasCst;Fruits;Fruits_TexasCst_IRR_hi;0.100758;0.121985;0.129752;0.135655;0.148576;0.166783;0.183627;0.182797;0.193633;0.216581;0.242407;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;Fruits_TexasCst;Fruits;Fruits_TexasCst_IRR_lo;0.0671717;0.0813235;0.0865016;0.0904366;0.0967131;0.104351;0.105869;0.107731;0.112039;0.118714;0.131262;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;Fruits_TexasCst;Fruits;Fruits_TexasCst_RFD_hi;0.123338;0.149322;0.158831;0.166056;0.18261;0.205409;0.232994;0.26725;0.313065;0.388149;0.523408;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;Fruits_TexasCst;Fruits;Fruits_TexasCst_RFD_lo;0.0822251;0.0995483;0.105887;0.110704;0.118511;0.127921;0.130467;0.135733;0.142016;0.148747;0.160076;Mt;TexasCst;225;Texas_Gulf_Coast;Texas Gulf Coast
NDC_W;USA;Fruits;Fruits_UsaColoRN;Fruits;Fruits_UsaColoRN_IRR_hi;0.0049582;0.0060028;0.0063851;0.0066756;0.00728107;0.00804792;0.0073668;0.00841513;0.00967559;0.0115541;0.012464;Mt;UsaColoRN;220;Upper_Colorado_River;Upper Colorado River
