scenario;region;sector;input;1990;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;Units;end-use sector
NDC_W;MN;trn_shipping_intl;refined liquids;0;0.00271594;0.00229648;0.00157245;0.001583177;0.001603194;0.001164381;0.001170442;0.00116063;0.001042711;7.29E-04;EJ;transportation
NDC_W;MO;N fertilizer;gas;0.0714756;0.0476286;0.0458891;0.0481733;0.0539269;0.05931254;0.069413181;0.076781752;0.082392375;0.08718416;0.091784882;EJ;industry
NDC_W;MO;cement;electricity;0.00109555;0.00150619;9.68E-04;9.68E-04;0.001081742;0.00119741;8.03E-04;8.60E-04;9.04E-04;9.29E-04;9.63E-04;EJ;industry
NDC_W;MO;comm cooking;electricity;6.69E-04;0.00114553;0.002597455;8.04E-04;9.29E-04;0.001091622;0.001229685;0.001662111;0.002053891;0.002467855;0.002704358;EJ;buildings
NDC_W;MO;comm cooking;gas;0.00382511;0.0035758;0.005236;0.0027551;0.002697504;0.002613121;0.002104391;0.001641151;0.001245373;8.08E-04;6.48E-04;EJ;buildings
NDC_W;MO;comm cooling;electricity;0.00943861;0.0126494;0.0151845;0.0138112;0.014081064;0.01411612;0.01345121;0.013146074;0.012918968;0.012637809;0.012882077;EJ;buildings
NDC_W;MO;comm cooling;gas;2.67E-05;9.72E-04;3.46E-04;7.13E-05;6.97E-05;6.72E-05;6.01E-05;5.34E-05;4.68E-05;3.71E-05;3.40E-05;EJ;buildings
NDC_W;MO;comm heating;biomass;0.0012269;0.0032089;0.00344291;0.0027791;0.002734551;0.002866163;0.002337804;0.001783044;0.001227614;4.02E-04;2.21E-04;EJ;buildings
NDC_W;MO;comm heating;coal;0.0129908;0.0038826;0.00324581;0.0013725;0.00105942;8.89E-04;6.86E-04;4.83E-04;3.13E-04;0;0;EJ;buildings
NDC_W;MO;comm heating;electricity;0.0023977;0.0059483;0.003700211;0.004887501;0.005716536;0.006386969;0.007250925;0.009951209;0.012672019;0.016916728;0.018416057;EJ;buildings
NDC_W;MO;comm heating;gas;0.0316025;0.0401501;0.0399277;0.0384859;0.03619304;0.0351691;0.029285859;0.023702836;0.018022886;0.008468039;0.006542583;EJ;buildings
NDC_W;MO;comm heating;refined liquids;0.0035397;0.0056984;0.00411121;0.0022285;0.002106491;0.002042683;0.001719149;0.001391993;0.001039583;4.55E-04;3.32E-04;EJ;buildings
NDC_W;MO;comm hot water;electricity;0.0039668;0.00200629;0.0011306;0.00292541;0.003457339;0.003985973;0.004592575;0.00596456;0.007161468;0.008520755;0.00909197;EJ;buildings
NDC_W;MO;comm hot water;gas;0.0154902;0.00910637;0.010745;0.0102517;0.010033894;0.009862553;0.008163149;0.006701114;0.005351658;0.003637835;0.003211198;EJ;buildings
NDC_W;MO;comm hot water;refined liquids;0.00496451;4.47E-04;4.57E-04;0.00180131;0.001709169;0.001620898;0.00134708;0.001035467;7.01E-04;3.00E-04;1.97E-04;EJ;buildings
NDC_W;MO;comm lighting;electricity;0.0304159;0.032599;0.0223595;0.0241471;0.022906866;0.021181935;0.018213885;0.014472173;0.014413809;0.014604369;0.014958998;EJ;buildings
NDC_W;MO;comm non-building;electricity;0.0076659;0.0090014;0.0122746;0.0152779;0.0157528;0.0162435;0.0167777;0.0173646;0.017944;0.0184426;0.0189243;EJ;buildings
NDC_W;MO;comm office;electricity;0.0041112;0.007656;0.0123583;0.00803754;0.0075967;0.00794823;0.00824847;0.00862182;0.0089843;0.00929215;0.00958103;EJ;buildings
NDC_W;MO;comm other;electricity;0.0042944;0.0143689;0.0182248;0.0218152;0.0243965;0.0248279;0.0271422;0.0266136;0.0272071;0.0291622;0.0309947;EJ;buildings
NDC_W;MO;comm other;gas;0.0061121;0.0043804;0.0019575;0.0065219;0.00553741;0.00549589;0.00418788;0.00381763;0.00346407;0.003113;0.00284562;EJ;buildings
NDC_W;MO;comm other;refined liquids;0.0011;7.80E-04;0.0015557;0.0055957;0.00486891;0.00563397;0.0058592;0.00809738;0.00915981;0.00866449;0.00817359;EJ;buildings
NDC_W;MO;comm refrigeration;electricity;0.00339379;0.0137367;0.0144479;0.00855629;0.008309771;0.008213769;0.008143045;0.00798941;0.008254155;0.00848298;0.00870434;EJ;buildings
NDC_W;MO;comm ventilation;electricity;0.003225611;0.01291721;0.0155017;0.01367021;0.014042361;0.014508384;0.014706093;0.01496983;0.015127733;0.015213198;0.014836319;EJ;buildings
NDC_W;MO;other industrial energy use;biomass;0.0030728;0.0056514;0.0057434;0.0018077;0.001899733;0.001971363;0.001861404;0.00181374;0.001636882;0.001061281;5.97E-04;EJ;industry
NDC_W;MO;other industrial energy use;coal;0.026942;0.0190079;0.0144584;0.0166781;0.017455736;0.017981964;0.013870094;0.011921575;0.008777251;0.00388483;0.00175321;EJ;industry
NDC_W;MO;other industrial energy use;electricity;0.0459108;0.0591963;0.0610028;0.0575749;0.0605248;0.06766917;0.07036265;0.08066304;0.09321828;0.11157459;0.12784483;EJ;industry
NDC_W;MO;other industrial energy use;gas;0.0459149;0.0562974;0.050787;0.0488054;0.05148845;0.053165611;0.051993982;0.051702184;0.049938374;0.043794056;0.0348935;EJ;industry
NDC_W;MO;other industrial energy use;hydrogen;0;0;0;0;0;9.88E-05;8.13E-04;0.002662636;0.005094248;0.010127127;0.015880296;EJ;industry
NDC_W;MO;other industrial energy use;refined liquids;0.030712;0.0395333;0.0237591;0.0174789;0.017912308;0.018457676;0.015494317;0.015551911;0.014723044;0.011302225;0.008397388;EJ;industry
NDC_W;MO;other industrial feedstocks;refined liquids;0.057442;0.0849622;0.0346838;0.0440221;0.0462702;0.0496207;0.0483072;0.0516708;0.0549114;0.0580709;0.0608408;EJ;industry
NDC_W;MO;process heat cement;biomass;8.09E-05;1.15E-04;7.49E-05;7.49E-05;9.55E-05;1.13E-04;6.65E-05;7.19E-05;6.55E-05;5.50E-05;4.82E-05;EJ;industry
NDC_W;MO;process heat cement;coal;0.00533699;0.00762213;0.00494636;0.00494636;0.00629643;0.00722203;0.00420644;0.00447842;0.002561021;0.001143582;4.47E-04;EJ;industry
NDC_W;MO;process heat cement;gas;2.43E-04;3.46E-04;2.25E-04;2.25E-04;2.79E-04;3.10E-04;1.82E-04;1.91E-04;2.01E-04;2.04E-04;2.06E-04;EJ;industry
NDC_W;MO;process heat cement;hydrogen;0;0;0;0;0;3.56E-07;2.29E-07;3.26E-07;1.20E-04;2.76E-04;4.09E-04;EJ;industry
NDC_W;MO;process heat cement;refined liquids;0.00242591;0.0034646;0.00224835;0.00224835;0.00170678;0.001616388;0.001758685;0.001838108;0.003818811;0.005176253;0.005926069;EJ;industry
NDC_W;MO;resid clothes dryers;electricity;0.0041775;0.0069647;0.0060185;0.0051028;0.005286469;0.005527972;0.005549322;0.005725361;0.006106116;0.006487954;0.006868361;EJ;buildings
NDC_W;MO;resid clothes dryers;gas;0.0010733;0.0016331;7.23E-04;2.74E-04;2.72E-04;2.72E-04;2.38E-04;1.89E-04;1.69E-04;1.50E-04;1.34E-04;EJ;buildings
NDC_W;MO;resid clothes washers;electricity;0;9.64E-04;9.64E-04;7.54E-04;6.50E-04;5.86E-04;5.22E-04;4.36E-04;4.67E-04;4.97E-04;5.26E-04;EJ;buildings
NDC_W;MO;resid computers;electricity;0;0.0017894;0.0039802;0.002856;0.00252816;0.00212382;0.00177902;0.00150228;0.00124859;0.00130718;0.00136455;EJ;buildings
NDC_W;MO;resid cooking;electricity;0.0024574;0.00280789;0.00319098;0.00271748;0.002916778;0.003174518;0.00352298;0.003881656;0.004273075;0.004527443;0.004774702;EJ;buildings
NDC_W;MO;resid cooking;gas;0.00364929;0.00489918;0.00311708;0.00114869;0.001075561;9.99E-04;7.99E-04;6.02E-04;3.67E-04;3.10E-04;2.57E-04;EJ;buildings
NDC_W;MO;resid cooking;refined liquids;1.91E-04;1.74E-04;5.67E-04;1.64E-04;1.53E-04;1.42E-04;1.15E-04;8.96E-05;6.06E-05;5.43E-05;4.76E-05;EJ;buildings
NDC_W;MO;resid cooling;electricity;0.0151353;0.0297901;0.0177237;0.0202383;0.021724868;0.022822388;0.023201015;0.024417507;0.025636802;0.027072811;0.028488632;EJ;buildings
NDC_W;MO;resid dishwashers;electricity;0;0.0026427;0.0029933;0.0024576;0.002516755;0.002576883;0.002557004;0.002583123;0.002606664;0.002746807;0.002884544;EJ;buildings
NDC_W;MO;resid freezers;electricity;0.00344032;0.00231244;0.00238335;0.00199928;0.002070298;0.002174308;0.002281095;0.002389607;0.002500959;0.002616745;0.002730487;EJ;buildings
NDC_W;MO;resid furnace fans;electricity;0;0.0016242;0.0037283;0.00282949;0.00264242;0.00249035;0.00236159;0.00227601;0.00219412;0.00229877;0.00240094;EJ;buildings
NDC_W;MO;resid heating;biomass;0.0112228;0.0199979;0.0264778;0.0147864;0.01381817;0.013372178;0.011422435;0.009022924;0.006467022;0.004209838;0.002551591;EJ;buildings
NDC_W;MO;resid heating;coal;0.0032477;3.38E-04;0;0;0;0;0;0;0;0;0;EJ;buildings
NDC_W;MO;resid heating;electricity;0.0039454;0.0050524;0.0109708;0.0142419;0.017028001;0.018865052;0.021310327;0.025002201;0.02882302;0.032775421;0.036201121;EJ;buildings
NDC_W;MO;resid heating;gas;0.0778147;0.0629097;0.0638723;0.0623902;0.05739772;0.053951715;0.046859237;0.038165339;0.028832952;0.020440098;0.014015095;EJ;buildings
NDC_W;MO;resid heating;refined liquids;0.011248;0.01032061;0.0130218;0.00672351;0.006127646;0.005695023;0.004945098;0.004015029;0.003006893;0.002084389;0.001360646;EJ;buildings
NDC_W;MO;resid hot water;electricity;0.00624933;0.0092219;0.0128447;0.014711;0.017462856;0.019963611;0.02311368;0.026720914;0.028010524;0.029535416;0.031203452;EJ;buildings
NDC_W;MO;resid hot water;gas;0.02778911;0.0335463;0.0308015;0.0252394;0.023076668;0.022044441;0.018731027;0.013279863;0.012097918;0.010646896;0.009275434;EJ;buildings
NDC_W;MO;resid hot water;refined liquids;0.002780311;0.0049306;0.0023028;0.0017098;0.00150565;0.001381008;0.001154522;7.88E-04;7.37E-04;6.51E-04;5.59E-04;EJ;buildings
NDC_W;MO;resid lighting;electricity;0.0152357;0.0200132;0.0201211;0.0124294;0.008324325;0.003276402;0.002874075;0.002840151;0.002980869;0.003114301;0.003244758;EJ;buildings
NDC_W;MO;resid other;electricity;0.0110582;0.0278038;0.0332514;0.0285984;0.0303013;0.0320027;0.0339738;0.0357779;0.037676;0.0395785;0.0414161;EJ;buildings
NDC_W;MO;resid other;gas;0.0010733;0;0.0036411;0.0013128;9.36E-04;9.60E-04;8.31E-04;8.41E-04;8.14E-04;7.25E-04;6.61E-04;EJ;buildings
NDC_W;MO;resid other;refined liquids;5.74E-04;8.45E-04;8.86E-04;2.91E-04;2.00E-04;2.04E-04;1.70E-04;1.79E-04;1.80E-04;1.59E-04;1.47E-04;EJ;buildings
NDC_W;MO;resid refrigerators;electricity;0.0115497;0.0108462;0.0114128;0.00938911;0.009660877;0.010090468;0.010499644;0.01092741;0.011364151;0.011885046;0.012398311;EJ;buildings
NDC_W;MO;resid televisions;electricity;0.004669;0.008231;0.0101993;0.00820555;0.00767013;0.0075428;0.00794129;0.00838166;0.00883095;0.00926036;0.00967851;EJ;buildings
NDC_W;MO;trn_aviation_intl;electricity;0;0;0;0;0;0;0;2.60E-09;2.49E-08;2.85E-07;2.84E-06;EJ;transportation
NDC_W;MO;trn_aviation_intl;hydrogen;0;0;0;0;0;0;0;2.03E-09;4.34E-08;9.33E-07;1.37E-05;EJ;transportation
NDC_W;MO;trn_aviation_intl;refined liquids;0.00800695;0.00792932;0.00369032;0.0038247;0.0039328;0.00381894;0.00325701;0.00327475;0.0034384;0.00352153;0.00360688;EJ;transportation
NDC_W;MO;trn_freight;electricity;0;0;0;0;0;1.62E-04;7.42E-04;0.00145136;0.00184843;0.00208957;0.00221263;EJ;transportation
NDC_W;MO;trn_freight;hydrogen;0;0;0;0;0;2.26E-04;8.95E-04;0.00175302;0.00222489;0.00253739;0.00269872;EJ;transportation
NDC_W;MO;trn_freight;refined liquids;0.009392398;0.012709399;0.0124425;0.0118671;0.0122818;0.012032183;0.00935537;0.00726748;0.00642413;0.00618299;0.00599765;EJ;transportation
NDC_W;MO;trn_freight_road;electricity;0;0;0;0;0;1.57E-04;0.002679254;0.008420536;0.016226415;0.026981134;0.042126008;EJ;transportation
NDC_W;MO;trn_freight_road;hydrogen;0;0;0;0;0;5.84E-05;0.001308049;0.004049131;0.007648561;0.012674786;0.016447417;EJ;transportation
NDC_W;MO;trn_freight_road;refined liquids;0.1417222;0.1922017;0.1884185;0.1797044;0.18779325;0.189180021;0.14456502;0.127032128;0.106712437;0.077895418;0.049464625;EJ;transportation
NDC_W;MO;trn_pass;electricity;0;5.72E-05;6.52E-05;8.40E-05;1.19E-04;1.57E-04;1.93E-04;3.74E-04;6.95E-04;0.001636562;0.003498516;EJ;transportation
NDC_W;MO;trn_pass;hydrogen;0;0;0;0;0;0;0;2.56E-05;8.67E-05;3.47E-04;9.78E-04;EJ;transportation
NDC_W;MO;trn_pass;refined liquids;0.030995297;0.030840997;0.014631998;0.015120999;0.015559274;0.016334611;0.012405558;0.012515341;0.012584754;0.011014044;0.008290347;EJ;transportation
NDC_W;MO;trn_pass_road;electricity;0;0;0;0;0;1.68E-05;8.95E-05;2.51E-04;4.26E-04;5.51E-04;6.08E-04;EJ;transportation
NDC_W;MO;trn_pass_road;gas;0;9.61E-05;2.26E-04;3.38E-04;4.73E-04;4.57E-04;3.11E-04;2.07E-04;1.50E-04;1.13E-04;8.98E-05;EJ;transportation
NDC_W;MO;trn_pass_road;hydrogen;0;0;0;0;0;2.55E-05;1.28E-04;3.37E-04;5.36E-04;6.50E-04;6.68E-04;EJ;transportation
NDC_W;MO;trn_pass_road;refined liquids;0.00543492;0.0073708;0.00722572;0.00689154;0.010048706;0.011466907;0.009462631;0.007535888;0.005792467;0.004478508;0.003680257;EJ;transportation
NDC_W;MO;trn_pass_road_LDV;electricity;0;0;0;0;0;2.02E-04;3.60E-04;4.07E-04;4.65E-04;5.38E-04;6.11E-04;EJ;transportation
NDC_W;MO;trn_pass_road_LDV;refined liquids;9.24E-04;0.00115978;0.00115619;0.00113419;0.00111944;7.15E-04;4.97E-04;5.36E-04;5.73E-04;5.92E-04;6.13E-04;EJ;transportation
NDC_W;MO;trn_pass_road_LDV_4W;electricity;0;0;0;0;0;0.00398064;0.02076111;0.03493242;0.046998743;0.054295945;0.06047376;EJ;transportation
NDC_W;MO;trn_pass_road_LDV_4W;hydrogen;0;0;0;0;0;4.00E-04;0.004296198;0.007587964;0.01135872;0.015172457;0.020330048;EJ;transportation
NDC_W;MO;trn_pass_road_LDV_4W;refined liquids;0.262518381;0.329526676;0.328507977;0.322258878;0.308385009;0.275102802;0.207380176;0.161979988;0.126485469;0.11319333;0.10179021;EJ;transportation
NDC_W;MO;trn_shipping_intl;refined liquids;2.92E-04;1.59E-04;0;0;0;0;0;0;0;0;0;EJ;transportation
NDC_W;MS;cement;electricity;4.16E-04;5.71E-04;3.67E-04;3.67E-04;3.97E-04;4.27E-04;2.90E-04;3.08E-04;3.22E-04;3.30E-04;3.41E-04;EJ;industry
NDC_W;MS;comm cooking;electricity;3.63E-04;4.91E-04;0.001060113;3.58E-04;4.02E-04;4.72E-04;5.26E-04;7.94E-04;0.001046574;0.001321336;0.001494529;EJ;buildings
NDC_W;MS;comm cooking;gas;0.001055013;0.002249;0.00386515;0.001999967;0.001961661;0.00193313;0.001559108;0.00126519;0.001007064;7.06E-04;5.89E-04;EJ;buildings
NDC_W;MS;comm cooling;electricity;0.0056398;0.007466211;0.0085128;0.008346367;0.008366079;0.00834253;0.007957668;0.007780727;0.007668496;0.007505964;0.007681941;EJ;buildings
NDC_W;MS;comm cooling;gas;1.40E-06;9.20E-05;4.94E-05;4.19E-05;4.11E-05;4.00E-05;3.64E-05;3.31E-05;2.98E-05;2.45E-05;2.26E-05;EJ;buildings
NDC_W;MS;comm heating;biomass;8.39E-04;8.40E-04;7.27E-04;1.67E-04;1.63E-04;1.69E-04;1.38E-04;1.05E-04;7.24E-05;2.33E-05;1.28E-05;EJ;buildings
NDC_W;MS;comm heating;coal;5.20E-06;0;0;0;0;0;0;0;0;0;0;EJ;buildings
NDC_W;MS;comm heating;electricity;6.27E-04;0.001228788;8.54E-04;0.001339876;0.001476744;0.001601804;0.001776178;0.002333668;0.002893327;0.003728479;0.004038221;EJ;buildings
NDC_W;MS;comm heating;gas;0.00778012;0.0116193;0.00937899;0.00784375;0.007274498;0.007002945;0.005773986;0.004565371;0.003372409;0.001389852;0.001031889;EJ;buildings
NDC_W;MS;comm heating;refined liquids;0.00381271;0.00230318;0.0026476;8.94E-04;8.37E-04;8.05E-04;6.72E-04;5.27E-04;3.72E-04;1.24E-04;7.58E-05;EJ;buildings
NDC_W;MS;comm hot water;electricity;0.00150709;9.51E-04;5.06E-04;0.0013761;0.001570782;0.001783258;0.002049713;0.002833607;0.003547431;0.004353738;0.004741321;EJ;buildings
NDC_W;MS;comm hot water;gas;0.00749647;0.0056386;0.00666447;0.006082;0.005974954;0.005920628;0.004880078;0.004081641;0.003343486;0.002378803;0.002125457;EJ;buildings
NDC_W;MS;comm hot water;refined liquids;1.79E-04;2.23E-04;5.30E-04;0.0012015;0.001146777;0.001098474;9.23E-04;7.35E-04;5.10E-04;2.32E-04;1.50E-04;EJ;buildings
NDC_W;MS;comm lighting;electricity;0.0093855;0.0133726;0.0090595;0.0107144;0.01007244;0.009275838;0.007986241;0.006338882;0.006336;0.006431117;0.006602729;EJ;buildings
NDC_W;MS;comm non-building;electricity;0.0038543;0.0045175;0.0060811;0.0075203;0.00767758;0.0078868;0.00816358;0.00847263;0.00879098;0.00906137;0.00932178;EJ;buildings
NDC_W;MS;comm office;electricity;0.0019348;0.0025882;0.0047091;0.00343931;0.00320702;0.00333567;0.00348117;0.00364931;0.003821;0.00396443;0.00410036;EJ;buildings
NDC_W;MS;comm other;electricity;0.0013418;0.0057275;0.0071401;0.0093517;0.0102706;0.0104385;0.0116302;0.0114799;0.0118078;0.0127149;0.0136128;EJ;buildings
NDC_W;MS;comm other;gas;8.89E-04;7.01E-04;4.74E-04;0.0030114;0.0026436;0.00262271;0.00202663;0.00187204;0.00171972;0.00155937;0.00142149;EJ;buildings
NDC_W;MS;comm other;refined liquids;6.79E-04;8.93E-04;0.0017985;0.0028;0.00248276;0.00278085;0.00278519;0.00372805;0.00419961;0.00399571;0.00375861;EJ;buildings
NDC_W;MS;comm refrigeration;electricity;6.15E-04;0.00592481;0.00727942;0.00497489;0.004790016;0.004714619;0.004689452;0.00460977;0.004780482;0.004925847;0.005065614;EJ;buildings
NDC_W;MS;comm ventilation;electricity;0.00138601;0.005605111;0.006529499;0.006276267;0.006372932;0.006546157;0.006637595;0.006759368;0.006854119;0.006913628;0.006759988;EJ;buildings
NDC_W;MS;other industrial energy use;biomass;0.0736992;0.0562757;0.0458731;0.0454976;0.048274091;0.05026278;0.043757331;0.045303956;0.042251444;0.030108395;0.018112781;EJ;industry
NDC_W;MS;other industrial energy use;coal;0.005589599;0.0022754;0.0023656;0.0020178;0.002133846;0.002205389;0.001516748;0.001411035;0.001098349;5.52E-04;2.58E-04;EJ;industry
NDC_W;MS;other industrial energy use;electricity;0.0414996;0.0509677;0.0521278;0.0504281;0.04470659;0.04851533;0.05020379;0.0537313;0.06547243;0.08772774;0.11628637;EJ;industry
NDC_W;MS;other industrial energy use;gas;0.0794696;0.0750521;0.0956313;0.093741;0.099345296;0.102494076;0.09321576;0.098109105;0.097451249;0.090595221;0.077026483;EJ;industry
NDC_W;MS;other industrial energy use;hydrogen;0;0;0;0;0;3.90E-06;3.40E-06;3.60E-06;1.13E-04;4.41E-04;9.51E-04;EJ;industry
NDC_W;MS;other industrial energy use;refined liquids;0.026220299;0.0160942;0.0114099;0.0079973;0.008027773;0.008204852;0.00660211;0.006978245;0.006939682;0.005950836;0.004812783;EJ;industry
NDC_W;MS;other industrial feedstocks;refined liquids;0.0322638;0.0492956;0.0334084;0.0354091;0.035725;0.0374814;0.0348671;0.0367677;0.0387504;0.0404578;0.0423882;EJ;industry
NDC_W;MS;process heat cement;biomass;3.07E-05;4.38E-05;2.84E-05;2.84E-05;3.42E-05;3.89E-05;2.38E-05;2.54E-05;2.32E-05;1.98E-05;1.77E-05;EJ;industry
NDC_W;MS;process heat cement;coal;0.00202433;0.00289108;0.00187616;0.00187616;0.002255566;0.002501163;0.001512803;0.001552434;8.36E-04;3.80E-04;1.68E-04;EJ;industry
NDC_W;MS;process heat cement;gas;9.20E-05;1.31E-04;8.53E-05;8.53E-05;1.00E-04;1.08E-04;6.56E-05;6.81E-05;6.20E-05;5.67E-05;5.44E-05;EJ;industry
NDC_W;MS;process heat cement;hydrogen;0;0;0;0;0;1.60E-07;1.08E-07;2.93E-06;7.32E-05;1.52E-04;2.20E-04;EJ;industry
NDC_W;MS;process heat cement;refined liquids;9.20E-04;0.00131413;8.53E-04;8.53E-04;6.84E-04;6.57E-04;6.41E-04;7.04E-04;0.001415922;0.001823088;0.002034582;EJ;industry
NDC_W;MS;resid clothes dryers;electricity;0.0018855;0.0030367;0.0026128;0.0021032;0.002129863;0.002203657;0.002238252;0.002346718;0.002535097;0.002718095;0.002909041;EJ;buildings
NDC_W;MS;resid clothes dryers;gas;3.17E-04;3.47E-04;2.42E-04;3.70E-04;3.69E-04;3.74E-04;3.33E-04;2.76E-04;2.51E-04;2.26E-04;2.05E-04;EJ;buildings
NDC_W;MS;resid clothes washers;electricity;0;4.20E-04;4.18E-04;3.11E-04;2.65E-04;2.36E-04;2.11E-04;1.75E-04;1.88E-04;2.00E-04;2.13E-04;EJ;buildings
NDC_W;MS;resid computers;electricity;0;7.80E-04;0.001728;0.00117712;0.00102402;8.51E-04;7.17E-04;6.05E-04;5.05E-04;5.29E-04;5.53E-04;EJ;buildings
NDC_W;MS;resid cooking;electricity;0.00110906;0.00122432;0.00138528;0.00112008;0.001216526;0.00135454;0.001630884;0.00192048;0.002259763;0.002452305;0.002647761;EJ;buildings
NDC_W;MS;resid cooking;gas;0.00107876;0.00104182;0.00104318;0.00155467;0.00148692;0.001426845;0.001200687;9.69E-04;6.81E-04;5.95E-04;5.07E-04;EJ;buildings
NDC_W;MS;resid cooking;refined liquids;1.33E-04;6.72E-05;4.64E-04;1.37E-04;1.31E-04;1.25E-04;1.08E-04;9.21E-05;7.33E-05;6.84E-05;6.18E-05;EJ;buildings
NDC_W;MS;resid cooling;electricity;0.0107533;0.0184029;0.016264;0.0151766;0.015921572;0.016503498;0.016868655;0.017747651;0.018697712;0.019767259;0.020873151;EJ;buildings
NDC_W;MS;resid dishwashers;electricity;0;0.0011523;0.0012995;0.0010129;0.001019109;0.001030139;0.001026593;0.001035283;0.001046243;0.0011034;0.001161714;EJ;buildings
NDC_W;MS;resid freezers;electricity;0.00155276;0.00100822;0.0010347;8.24E-04;8.41E-04;8.73E-04;9.20E-04;9.64E-04;0.001010737;0.001058187;0.001105599;EJ;buildings
NDC_W;MS;resid furnace fans;electricity;0;7.08E-04;0.0016186;0.00116624;0.00107017;9.97E-04;9.51E-04;9.17E-04;8.86E-04;9.29E-04;9.72E-04;EJ;buildings
NDC_W;MS;resid heating;biomass;0.00768128;0.00523321;0.00558722;0.0011409;0.00103552;9.73E-04;8.26E-04;6.47E-04;4.61E-04;2.99E-04;1.81E-04;EJ;buildings
NDC_W;MS;resid heating;electricity;0.003375688;0.003520112;0.00622771;0.00899607;0.009361696;0.009524437;0.009797691;0.010199657;0.010620132;0.011136184;0.011663672;EJ;buildings
NDC_W;MS;resid heating;gas;0.014649499;0.012480901;0.013601801;0.011831599;0.010621562;0.009791197;0.008381962;0.00666472;0.004880474;0.003324725;0.002164009;EJ;buildings
NDC_W;MS;resid heating;refined liquids;0.00508129;0.00379701;0.004489311;0.00223469;0.002000595;0.001839271;0.001586466;0.001280122;9.62E-04;6.79E-04;4.63E-04;EJ;buildings
NDC_W;MS;resid hot water;electricity;0.0062741;0.00843722;0.0104594;0.0132046;0.014097087;0.015070922;0.016241587;0.016972899;0.017313283;0.017703958;0.018282334;EJ;buildings
NDC_W;MS;resid hot water;gas;0.008217368;0.009912522;0.010088989;0.006833056;0.006079775;0.005658016;0.004612747;0.002926502;0.002588605;0.002219723;0.001883472;EJ;buildings
NDC_W;MS;resid hot water;refined liquids;6.38E-04;0.0016331;0.0011378;7.30E-04;6.61E-04;6.50E-04;6.06E-04;5.66E-04;6.09E-04;6.15E-04;6.04E-04;EJ;buildings
NDC_W;MS;resid lighting;electricity;0.0068766;0.0087259;0.008735189;0.005122989;0.003408149;0.001315502;0.00115887;0.001144223;0.00120259;0.001256272;0.001310767;EJ;buildings
